originalFileName,newFileName,label,confidence,imageHeight,imageWidth,xPosition,yPosition,croppedHeight,croppedWidth
B-2R8NyDzsa,B-2R8NyDzsa_cup_0.99.jpg,cup,0.987184286,1080,1080,550,370,300,300
B-2R8NyDzsa,B-2R8NyDzsa_cup_0.99.jpg,cup,0.986563921,1080,1080,135,378,300,300
B-2Sb1OnuYB,B-2Sb1OnuYB_cup_0.97.jpg,cup,0.973918915,1101,1080,106,166,300,300
B-2SiDFDJJg,B-2SiDFDJJg_cup_0.92.jpg,cup,0.920097589,720,720,123,98,300,300
B-2SiDFDJJg,B-2SiDFDJJg_bowl_0.87.jpg,bowl,0.865652978,720,720,279,114,300,300
B-2soAahy7o,B-2soAahy7o_vase_0.98.jpg,vase,0.979878068,1080,1080,0,552,300,300
B-2soAahy7o,B-2soAahy7o_cup_0.95.jpg,cup,0.950595379,1080,1080,636,0,300,300
B-2SWJrD4kC,B-2SWJrD4kC_cup_0.87.jpg,cup,0.873879611,900,900,388,502,300,300
B-2SWn3jRfg,B-2SWn3jRfg_cup_0.99.jpg,cup,0.988488615,1080,1080,246,323,300,300
B-2U7PcJ9Xc,B-2U7PcJ9Xc_cup_0.83.jpg,cup,0.827096403,773,1080,528,0,300,300
B-2UmCADl8R,B-2UmCADl8R_vase_0.99.jpg,vase,0.993374169,1079,1080,672,271,300,300
B-2UmCADl8R,B-2UmCADl8R_vase_0.99.jpg,vase,0.992025793,1079,1080,251,327,300,300
B-2uVGjjRUW,B-2uVGjjRUW_cup_0.94.jpg,cup,0.936206162,1080,1080,134,278,300,300
B-2vd9wnULl,B-2vd9wnULl_vase_0.92.jpg,vase,0.91855824,1080,1080,212,403,300,300
B-2VH5oDOTt,B-2VH5oDOTt_bowl_0.95.jpg,bowl,0.946420729,810,1080,456,235,300,300
B-2VH5oDOTt,B-2VH5oDOTt_bowl_0.87.jpg,bowl,0.865834236,810,1080,170,130,300,300
B-2wxBwAdtp,B-2wxBwAdtp_cup_1.00.jpg,cup,0.998482287,1080,1080,253,450,300,300
B-2wxBwAdtp,B-2wxBwAdtp_cup_1.00.jpg,cup,0.998368144,1080,1080,394,463,300,300
B-2WySXjg1c,B-2WySXjg1c_cup_0.95.jpg,cup,0.949691594,960,960,88,398,300,300
B-2xo1wq8Nv,B-2xo1wq8Nv_cup_0.96.jpg,cup,0.959418952,1079,1080,117,356,300,300
B-2zLylDIOm,B-2zLylDIOm_vase_0.99.jpg,vase,0.990941286,810,1080,654,451,300,300
B-2zLylDIOm,B-2zLylDIOm_vase_0.85.jpg,vase,0.850115955,810,1080,355,451,300,300
B-3-9j0DWoQ,B-3-9j0DWoQ_cup_0.87.jpg,cup,0.873417616,1070,1070,324,495,300,300
B-34Eo8jNIZ,B-34Eo8jNIZ_bowl_0.96.jpg,bowl,0.964870453,1080,1080,559,553,300,300
B-34Eo8jNIZ,B-34Eo8jNIZ_bowl_0.96.jpg,bowl,0.95786351,1080,1080,560,494,300,300
B-34Eo8jNIZ,B-34Eo8jNIZ_bowl_0.86.jpg,bowl,0.864911258,1080,1080,104,538,300,300
B-34m13AKy7,B-34m13AKy7_vase_0.83.jpg,vase,0.830508649,1105,1080,299,440,300,300
B-34P5RFJoP,B-34P5RFJoP_bowl_0.96.jpg,bowl,0.961981595,724,1080,521,159,300,300
B-357WcABvn,B-357WcABvn_cup_1.00.jpg,cup,0.997925639,1080,1080,506,467,300,300
B-357WcABvn,B-357WcABvn_cup_0.98.jpg,cup,0.983532071,1080,1080,200,472,300,300
B-357WcABvn,B-357WcABvn_cup_0.89.jpg,cup,0.886308193,1080,1080,549,320,300,300
B-37QufDB6f,B-37QufDB6f_cup_0.90.jpg,cup,0.901780546,768,768,169,158,300,300
B-37t5phA_w,B-37t5phA_w_bowl_0.89.jpg,bowl,0.893982768,800,800,61,203,300,300
B-37zmwhBHS,B-37zmwhBHS_cup_0.98.jpg,cup,0.984128058,960,960,171,291,300,300
B-37zmwhBHS,B-37zmwhBHS_cup_0.90.jpg,cup,0.896063566,960,960,541,683,300,300
B-39KljAw6w,B-39KljAw6w_bowl_0.83.jpg,bowl,0.831880033,720,1080,305,73,300,300
B-3ApM2jRLm,B-3ApM2jRLm_bowl_0.81.jpg,bowl,0.810801327,1350,1080,117,419,300,300
B-3Asyvj7Uq,B-3Asyvj7Uq_vase_0.88.jpg,vase,0.875757158,1226,1080,370,469,300,300
B-3b5kIHGN4,B-3b5kIHGN4_cup_0.98.jpg,cup,0.977856219,800,800,286,613,300,300
B-3b5kIHGN4,B-3b5kIHGN4_cup_0.95.jpg,cup,0.947416723,800,800,235,315,300,300
B-3bsz2jSYR,B-3bsz2jSYR_cup_0.84.jpg,cup,0.838486671,1102,1080,237,0,300,300
B-3EqH6Dzs8,B-3EqH6Dzs8_cup_0.89.jpg,cup,0.88630259,1080,1080,219,283,300,300
B-3KjS9D3x0,B-3KjS9D3x0_vase_0.94.jpg,vase,0.937627256,1080,1080,243,255,300,300
B-3lrrhAJnP,B-3lrrhAJnP_bowl_0.90.jpg,bowl,0.903662801,1080,1080,357,413,300,300
B-3mx-8HbqR,B-3mx-8HbqR_bowl_0.82.jpg,bowl,0.815536559,1080,1080,0,32,300,300
B-3QwIDDVLK,B-3QwIDDVLK_cup_0.90.jpg,cup,0.897899806,900,720,293,317,300,300
B-3QwIDDVLK,B-3QwIDDVLK_cup_0.88.jpg,cup,0.876536429,900,720,69,230,300,300
B-3r70CjWsT,B-3r70CjWsT_cup_0.95.jpg,cup,0.948996246,1080,1080,495,296,300,300
B-3r70CjWsT,B-3r70CjWsT_cup_0.93.jpg,cup,0.926531672,1080,1080,0,281,300,300
B-3RZ14jtNb,B-3RZ14jtNb_vase_0.95.jpg,vase,0.945662141,1080,1080,0,4,300,300
B-3tucUjuZt,B-3tucUjuZt_cup_0.99.jpg,cup,0.992586911,1080,1080,447,388,300,300
B-3tucUjuZt,B-3tucUjuZt_bowl_0.96.jpg,bowl,0.962966502,1080,1080,0,274,300,300
B-3UkGLHcl3,B-3UkGLHcl3_cup_0.84.jpg,cup,0.838345587,966,966,74,159,300,300
B-3VA_1JHRB,B-3VA_1JHRB_cup_0.84.jpg,cup,0.835837185,1077,1080,392,228,300,300
B-3zKKPH1p1,B-3zKKPH1p1_cup_0.99.jpg,cup,0.990937412,905,905,174,295,300,300
B-3_qkHjv4M,B-3_qkHjv4M_cup_0.98.jpg,cup,0.983749449,1080,1080,86,244,300,300
B-404rzJxB8,B-404rzJxB8_cup_0.99.jpg,cup,0.989494383,492,720,519,203,300,300
B-404rzJxB8,B-404rzJxB8_cup_0.98.jpg,cup,0.98304987,492,720,254,209,300,300
B-404rzJxB8,B-404rzJxB8_cup_0.89.jpg,cup,0.885916471,492,720,0,216,300,300
B-404rzJxB8,B-404rzJxB8_cup_0.85.jpg,cup,0.845061481,492,720,124,119,300,300
B-405u_J1L1,B-405u_J1L1_cup_1.00.jpg,cup,0.995079458,540,720,0,172,300,300
B-405u_J1L1,B-405u_J1L1_cup_0.97.jpg,cup,0.971609592,540,720,333,178,300,300
B-405u_J1L1,B-405u_J1L1_cup_0.97.jpg,cup,0.968884408,540,720,0,63,300,300
B-405u_J1L1,B-405u_J1L1_cup_0.94.jpg,cup,0.94328922,540,720,581,123,300,300
B-40lhdpLY7,B-40lhdpLY7_cup_0.99.jpg,cup,0.986887872,369,704,373,175,300,300
B-40lhdpLY7,B-40lhdpLY7_cup_0.98.jpg,cup,0.980450749,369,704,568,173,300,300
B-40lhdpLY7,B-40lhdpLY7_cup_0.96.jpg,cup,0.95591557,369,704,207,182,300,300
B-40lhdpLY7,B-40lhdpLY7_cup_0.84.jpg,cup,0.844250917,369,704,601,90,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.99.jpg,cup,0.986947358,464,720,325,22,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.98.jpg,cup,0.983298361,464,720,112,208,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.98.jpg,cup,0.975476444,464,720,169,24,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.95.jpg,cup,0.948014021,464,720,365,179,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.94.jpg,cup,0.936664999,464,720,543,86,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.94.jpg,cup,0.935079515,464,720,0,29,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.87.jpg,cup,0.873466909,464,720,482,23,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.81.jpg,cup,0.805369735,464,720,343,90,300,300
B-40mtepTtY,B-40mtepTtY_cup_0.80.jpg,cup,0.80492866,464,720,0,211,300,300
B-40quGp081,B-40quGp081_cup_0.97.jpg,cup,0.972159028,621,720,87,180,300,300
B-40swVJMmB,B-40swVJMmB_cup_0.95.jpg,cup,0.946772635,591,720,127,0,300,300
B-40swVJMmB,B-40swVJMmB_cup_0.91.jpg,cup,0.906034231,591,720,536,81,300,300
B-40swVJMmB,B-40swVJMmB_cup_0.84.jpg,cup,0.840233028,591,720,528,0,300,300
B-40swVJMmB,B-40swVJMmB_cup_0.82.jpg,cup,0.817286849,591,720,0,37,300,300
B-40swVJMmB,B-40swVJMmB_cup_0.81.jpg,cup,0.810827732,591,720,557,315,300,300
B-41aXDJAI6,B-41aXDJAI6_cup_0.95.jpg,cup,0.951915443,475,720,0,191,300,300
B-41aXDJAI6,B-41aXDJAI6_cup_0.92.jpg,cup,0.916145682,475,720,256,210,300,300
B-41aXDJAI6,B-41aXDJAI6_cup_0.87.jpg,cup,0.865289509,475,720,114,0,300,300
B-41bbnJ4Y7,B-41bbnJ4Y7_cup_0.85.jpg,cup,0.850359023,816,720,0,17,300,300
B-41cdbJzS6,B-41cdbJzS6_cup_0.90.jpg,cup,0.904076338,333,636,284,51,300,300
B-41cdbJzS6,B-41cdbJzS6_cup_0.86.jpg,cup,0.860892475,333,636,0,45,300,300
B-41fMOJUCG,B-41fMOJUCG_cup_0.81.jpg,cup,0.805910647,762,720,0,6,300,300
B-41h71l7K_,B-41h71l7K__bowl_0.94.jpg,bowl,0.942836285,1080,1080,574,53,300,300
B-41h71l7K_,B-41h71l7K__bowl_0.92.jpg,bowl,0.923182547,1080,1080,0,122,300,300
B-41h71l7K_,B-41h71l7K__bowl_0.84.jpg,bowl,0.844638765,1080,1080,406,651,300,300
B-41izwpF_x,B-41izwpF_x_cup_0.95.jpg,cup,0.952865958,410,720,530,59,300,300
B-41izwpF_x,B-41izwpF_x_cup_0.95.jpg,cup,0.950217783,410,720,324,67,300,300
B-41izwpF_x,B-41izwpF_x_cup_0.94.jpg,cup,0.935629904,410,720,0,78,300,300
B-41izwpF_x,B-41izwpF_x_cup_0.83.jpg,cup,0.833340228,410,720,228,39,300,300
B-41k-GJt3J,B-41k-GJt3J_cup_0.98.jpg,cup,0.976599038,900,720,107,358,300,300
B-41rA_pkUJ,B-41rA_pkUJ_cup_0.99.jpg,cup,0.99407208,575,575,0,230,300,300
B-41rA_pkUJ,B-41rA_pkUJ_cup_0.99.jpg,cup,0.985056937,575,575,305,221,300,300
B-41t_jJCKk,B-41t_jJCKk_cup_0.99.jpg,cup,0.988930404,502,720,180,0,300,300
B-41t_jJCKk,B-41t_jJCKk_cup_0.98.jpg,cup,0.977050722,502,720,353,0,300,300
B-41t_jJCKk,B-41t_jJCKk_cup_0.95.jpg,cup,0.948974669,502,720,519,0,300,300
B-41t_jJCKk,B-41t_jJCKk_cup_0.86.jpg,cup,0.858673513,502,720,0,17,300,300
B-41vulpys0,B-41vulpys0_cup_0.92.jpg,cup,0.915503085,443,720,0,108,300,300
B-41vulpys0,B-41vulpys0_cup_0.86.jpg,cup,0.856682837,443,720,499,148,300,300
B-41vulpys0,B-41vulpys0_cup_0.80.jpg,cup,0.804873466,443,720,191,134,300,300
B-41ymhJgdl,B-41ymhJgdl_cup_0.87.jpg,cup,0.874049664,441,720,0,130,300,300
B-41ymhJgdl,B-41ymhJgdl_cup_0.83.jpg,cup,0.832624733,441,720,329,114,300,300
B-42gDjjeWM,B-42gDjjeWM_cup_0.89.jpg,cup,0.885665298,810,1080,394,385,300,300
B-42gDjjeWM,B-42gDjjeWM_cup_0.80.jpg,cup,0.801338851,810,1080,80,390,300,300
B-42gojnn3k,B-42gojnn3k_vase_0.95.jpg,vase,0.947216272,1080,1080,52,0,300,300
B-42gojnn3k,B-42gojnn3k_vase_0.85.jpg,vase,0.854498148,1080,1080,463,190,300,300
B-42hc7F4sK,B-42hc7F4sK_vase_0.99.jpg,vase,0.986947775,1080,1080,382,492,300,300
B-42hc7F4sK,B-42hc7F4sK_vase_0.94.jpg,vase,0.941468477,1080,1080,704,519,300,300
B-42ZMLDRkn,B-42ZMLDRkn_vase_0.81.jpg,vase,0.805346668,828,828,328,280,300,300
B-434y6Dr8z,B-434y6Dr8z_vase_0.99.jpg,vase,0.989113152,1080,1080,625,430,300,300
B-434y6Dr8z,B-434y6Dr8z_vase_0.98.jpg,vase,0.983378589,1080,1080,124,353,300,300
B-434y6Dr8z,B-434y6Dr8z_vase_0.87.jpg,vase,0.874906421,1080,1080,254,432,300,300
B-43BG2JUrv,B-43BG2JUrv_cup_0.95.jpg,cup,0.952771306,427,720,165,109,300,300
B-43BG2JUrv,B-43BG2JUrv_cup_0.92.jpg,cup,0.924501061,427,720,0,93,300,300
B-43BG2JUrv,B-43BG2JUrv_cup_0.90.jpg,cup,0.89645952,427,720,462,110,300,300
B-43BG2JUrv,B-43BG2JUrv_cup_0.84.jpg,cup,0.83518827,427,720,271,60,300,300
B-43DLMJ_z-,B-43DLMJ_z-_cup_0.97.jpg,cup,0.970175028,567,720,86,59,300,300
B-43EYCpsoP,B-43EYCpsoP_cup_1.00.jpg,cup,0.996535242,828,719,359,421,300,300
B-43EYCpsoP,B-43EYCpsoP_cup_0.99.jpg,cup,0.993731499,828,719,0,412,300,300
B-43EYCpsoP,B-43EYCpsoP_cup_0.98.jpg,cup,0.98380214,828,719,375,63,300,300
B-43EYCpsoP,B-43EYCpsoP_cup_0.98.jpg,cup,0.982297182,828,719,0,66,300,300
B-43FiwJ2IM,B-43FiwJ2IM_cup_0.99.jpg,cup,0.992280364,564,720,403,283,300,300
B-43FiwJ2IM,B-43FiwJ2IM_cup_0.99.jpg,cup,0.990631461,564,720,109,0,300,300
B-43FiwJ2IM,B-43FiwJ2IM_cup_0.99.jpg,cup,0.990605474,564,720,392,26,300,300
B-43FiwJ2IM,B-43FiwJ2IM_cup_0.97.jpg,cup,0.970768571,564,720,57,287,300,300
B-43Ly3JJ2p,B-43Ly3JJ2p_cup_0.98.jpg,cup,0.980792344,489,720,0,329,300,300
B-43Ly3JJ2p,B-43Ly3JJ2p_cup_0.97.jpg,cup,0.972808421,489,720,383,328,300,300
B-43Ly3JJ2p,B-43Ly3JJ2p_cup_0.97.jpg,cup,0.970280588,489,720,201,328,300,300
B-43Ly3JJ2p,B-43Ly3JJ2p_cup_0.97.jpg,cup,0.967469752,489,720,554,339,300,300
B-43Ly3JJ2p,B-43Ly3JJ2p_cup_0.82.jpg,cup,0.816669166,489,720,212,28,300,300
B-43TKkpmNx,B-43TKkpmNx_cup_0.96.jpg,cup,0.961525083,567,720,86,58,300,300
B-44JnGHMwp,B-44JnGHMwp_cup_0.99.jpg,cup,0.991205513,1080,1080,473,223,300,300
B-44vZWjGSB,B-44vZWjGSB_vase_0.96.jpg,vase,0.961177886,1080,1080,227,331,300,300
B-47IF0Duqn,B-47IF0Duqn_vase_0.86.jpg,vase,0.861892998,1200,1080,806,661,300,300
B-47IF0Duqn,B-47IF0Duqn_vase_0.82.jpg,vase,0.821409941,1200,1080,157,165,300,300
B-48WLCn2Jq,B-48WLCn2Jq_bowl_0.91.jpg,bowl,0.90736115,1080,1080,0,312,300,300
B-48ZJKlhPP,B-48ZJKlhPP_vase_0.99.jpg,vase,0.985116184,1080,1080,0,465,300,300
B-48ZJKlhPP,B-48ZJKlhPP_vase_0.95.jpg,vase,0.94994092,1080,1080,521,501,300,300
B-48ZJKlhPP,B-48ZJKlhPP_vase_0.95.jpg,vase,0.948123574,1080,1080,126,313,300,300
B-48ZJKlhPP,B-48ZJKlhPP_vase_0.85.jpg,vase,0.848585129,1080,1080,783,537,300,300
B-48ZJKlhPP,B-48ZJKlhPP_vase_0.81.jpg,vase,0.809882581,1080,1080,310,392,300,300
B-4AbeJpZvS,B-4AbeJpZvS_cup_1.00.jpg,cup,0.996968031,1075,1075,574,622,300,300
B-4AbeJpZvS,B-4AbeJpZvS_cup_0.99.jpg,cup,0.98845315,1075,1075,134,632,300,300
B-4AEnHg4pJ,B-4AEnHg4pJ_cup_0.99.jpg,cup,0.993777156,1080,1080,374,315,300,300
B-4AyrSFCbJ,B-4AyrSFCbJ_vase_0.94.jpg,vase,0.942556143,1266,1080,560,649,300,300
B-4BHrdJQq7,B-4BHrdJQq7_cup_0.99.jpg,cup,0.994269788,1080,1080,111,643,300,300
B-4BHrdJQq7,B-4BHrdJQq7_cup_0.97.jpg,cup,0.969022691,1080,1080,516,632,300,300
B-4bXumDzxw,B-4bXumDzxw_bowl_0.99.jpg,bowl,0.991578639,1080,1080,0,328,300,300
B-4c8dVniOA,B-4c8dVniOA_cup_0.96.jpg,cup,0.960557163,1080,1080,338,348,300,300
B-4cnULnijP,B-4cnULnijP_cup_0.85.jpg,cup,0.854976833,1080,1080,122,248,300,300
B-4CNX-j_8t,B-4CNX-j_8t_cup_0.86.jpg,cup,0.860429406,1080,1080,190,241,300,300
B-4DuNFj5Jg,B-4DuNFj5Jg_vase_0.94.jpg,vase,0.937027931,1169,1080,53,438,300,300
B-4DuNFj5Jg,B-4DuNFj5Jg_cup_0.87.jpg,cup,0.870212078,1169,1080,539,562,300,300
B-4EVcoDAbw,B-4EVcoDAbw_vase_1.00.jpg,vase,0.997664452,1080,1080,493,425,300,300
B-4fAOkjKgU,B-4fAOkjKgU_vase_0.98.jpg,vase,0.984160721,1350,1080,150,327,300,300
B-4fQV-Di-K,B-4fQV-Di-K_bowl_0.90.jpg,bowl,0.895291746,1080,1080,508,288,300,300
B-4gD2pDFkh,B-4gD2pDFkh_cup_0.92.jpg,cup,0.917494178,1080,1080,0,382,300,300
B-4hRo7jwSQ,B-4hRo7jwSQ_vase_0.96.jpg,vase,0.96185869,1296,1080,682,533,300,300
B-4i8YxD-h4,B-4i8YxD-h4_cup_0.99.jpg,cup,0.993044555,1080,1080,79,364,300,300
B-4Ihy1g_Fa,B-4Ihy1g_Fa_bowl_0.81.jpg,bowl,0.806948245,1080,1080,0,210,300,300
B-4ij0vD382,B-4ij0vD382_cup_1.00.jpg,cup,0.99748075,1350,1080,77,490,300,300
B-4iJSFjhWn,B-4iJSFjhWn_cup_0.89.jpg,cup,0.889192879,831,1080,850,413,300,300
B-4iJSFjhWn,B-4iJSFjhWn_cup_0.89.jpg,cup,0.888529003,831,1080,655,401,300,300
B-4iJSFjhWn,B-4iJSFjhWn_cup_0.88.jpg,cup,0.884037793,831,1080,27,428,300,300
B-4iJSFjhWn,B-4iJSFjhWn_cup_0.85.jpg,cup,0.853883207,831,1080,182,345,300,300
B-4iJSFjhWn,B-4iJSFjhWn_cup_0.82.jpg,cup,0.817548096,831,1080,461,426,300,300
B-4j-cqnDXg,B-4j-cqnDXg_vase_0.99.jpg,vase,0.993034303,1080,1080,373,686,300,300
B-4Jj-rBeCh,B-4Jj-rBeCh_cup_0.89.jpg,cup,0.892022967,800,800,0,306,300,300
B-4jRqtIlxZ,B-4jRqtIlxZ_vase_0.89.jpg,vase,0.892491698,1077,1080,476,512,300,300
B-4kD-PHF2c,B-4kD-PHF2c_cup_0.97.jpg,cup,0.973596871,723,1080,457,409,300,300
B-4kD-PHF2c,B-4kD-PHF2c_cup_0.86.jpg,cup,0.858610749,723,1080,619,359,300,300
B-4kD-PHF2c,B-4kD-PHF2c_vase_0.85.jpg,vase,0.849794567,723,1080,171,111,300,300
B-4KgDnjBxH,B-4KgDnjBxH_vase_0.99.jpg,vase,0.994936764,1080,1080,390,494,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_1.00.jpg,cup,0.995761693,1080,1080,0,881,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_1.00.jpg,cup,0.995109439,1080,1080,643,753,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.994493425,1080,1080,72,670,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.993504941,1080,1080,377,642,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.992717862,1080,1080,621,368,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.991901398,1080,1080,899,584,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.991830289,1080,1080,944,803,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.989572287,1080,1080,851,251,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.989561677,1080,1080,654,582,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.988382697,1080,1080,832,134,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.987985015,1080,1080,321,879,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.99.jpg,cup,0.98655051,1080,1080,404,166,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.984280407,1080,1080,866,400,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.982560337,1080,1080,223,0,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.982479453,1080,1080,0,0,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.981024921,1080,1080,157,146,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.980826437,1080,1080,0,212,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.978171587,1080,1080,126,472,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.976729274,1080,1080,613,237,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.975524247,1080,1080,148,304,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.98.jpg,cup,0.975504518,1080,1080,649,947,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.97.jpg,cup,0.974768937,1080,1080,377,454,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.97.jpg,cup,0.974267602,1080,1080,853,0,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.97.jpg,cup,0.974230468,1080,1080,636,0,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.97.jpg,cup,0.965378106,1080,1080,0,81,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.95.jpg,cup,0.948480725,1080,1080,438,297,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.94.jpg,cup,0.942545593,1080,1080,609,98,300,300
B-4kqJMjJiL,B-4kqJMjJiL_cup_0.94.jpg,cup,0.9416852,1080,1080,431,29,300,300
B-4KVkQjRUK,B-4KVkQjRUK_bowl_0.99.jpg,bowl,0.994401157,1080,1080,304,296,300,300
B-4KVkQjRUK,B-4KVkQjRUK_bowl_0.98.jpg,bowl,0.980619013,1080,1080,72,239,300,300
B-4O4-8Jm0H,B-4O4-8Jm0H_cup_0.89.jpg,cup,0.893061161,960,768,545,344,300,300
B-4O4-8Jm0H,B-4O4-8Jm0H_bowl_0.87.jpg,bowl,0.868812323,960,768,235,512,300,300
B-4oamCjJU8,B-4oamCjJU8_cup_0.96.jpg,cup,0.963875413,675,1080,176,157,300,300
B-4oamCjJU8,B-4oamCjJU8_cup_0.96.jpg,cup,0.960443795,675,1080,571,197,300,300
B-4OL9lD1Ik,B-4OL9lD1Ik_vase_0.90.jpg,vase,0.895020127,1080,1080,198,302,300,300
B-4OVG_DSWv,B-4OVG_DSWv_vase_0.88.jpg,vase,0.884550333,1080,1080,885,549,300,300
B-4OVG_DSWv,B-4OVG_DSWv_vase_0.88.jpg,vase,0.877097487,1080,1080,479,730,300,300
B-4pCUmlQjL,B-4pCUmlQjL_cup_0.88.jpg,cup,0.882370055,720,1080,355,152,300,300
B-4pgyMpFMo,B-4pgyMpFMo_bowl_0.97.jpg,bowl,0.967277229,1080,1080,591,105,300,300
B-4pgyMpFMo,B-4pgyMpFMo_bowl_0.88.jpg,bowl,0.879732907,1080,1080,0,142,300,300
B-4pouYgP6o,B-4pouYgP6o_cup_0.90.jpg,cup,0.904509127,717,1080,491,99,300,300
B-4PrTxoLiu,B-4PrTxoLiu_vase_0.97.jpg,vase,0.974081457,1080,1080,323,265,300,300
B-4qoUNjtJi,B-4qoUNjtJi_cup_1.00.jpg,cup,0.995749354,1080,1080,91,470,300,300
B-4qoUNjtJi,B-4qoUNjtJi_cup_0.99.jpg,cup,0.989060163,1080,1080,546,468,300,300
B-4s8D9nXyQ,B-4s8D9nXyQ_cup_1.00.jpg,cup,0.998106301,720,1080,73,214,300,300
B-4s8D9nXyQ,B-4s8D9nXyQ_cup_1.00.jpg,cup,0.995007813,720,1080,306,239,300,300
B-4s8D9nXyQ,B-4s8D9nXyQ_cup_0.99.jpg,cup,0.98558569,720,1080,729,217,300,300
B-4sFS5Hgp0,B-4sFS5Hgp0_cup_0.86.jpg,cup,0.862712443,720,1080,67,314,300,300
B-4sLzYjgxS,B-4sLzYjgxS_vase_0.82.jpg,vase,0.820069015,1080,1080,0,276,300,300
B-4spgNnE1a,B-4spgNnE1a_bowl_0.96.jpg,bowl,0.963870943,1079,1080,292,452,300,300
B-4thiSh-SL,B-4thiSh-SL_vase_0.98.jpg,vase,0.978341699,1181,944,282,707,300,300
B-4tK8xDzhb,B-4tK8xDzhb_cup_0.99.jpg,cup,0.985206068,1350,1080,383,595,300,300
B-4tK8xDzhb,B-4tK8xDzhb_cup_0.94.jpg,cup,0.942585111,1350,1080,265,559,300,300
B-4ueKNjtoc,B-4ueKNjtoc_vase_0.98.jpg,vase,0.9806903,1074,1080,190,265,300,300
B-4uRmIjefZ,B-4uRmIjefZ_cup_0.99.jpg,cup,0.992626488,1080,1080,205,377,300,300
B-4UXzgjwHy,B-4UXzgjwHy_cup_0.99.jpg,cup,0.990590811,1080,1080,257,546,300,300
B-4UXzgjwHy,B-4UXzgjwHy_vase_0.97.jpg,vase,0.970625758,1080,1080,738,505,300,300
B-4UXzgjwHy,B-4UXzgjwHy_cup_0.91.jpg,cup,0.911361277,1080,1080,475,619,300,300
B-4VryCHbzy,B-4VryCHbzy_vase_0.99.jpg,vase,0.992402732,1011,1080,531,568,300,300
B-4VryCHbzy,B-4VryCHbzy_vase_0.96.jpg,vase,0.959225535,1011,1080,336,314,300,300
B-4wdKrHYyJ,B-4wdKrHYyJ_cup_0.96.jpg,cup,0.958330512,1080,1080,151,331,300,300
B-4XukfoRzn,B-4XukfoRzn_vase_0.95.jpg,vase,0.95484978,824,824,0,113,300,300
B-4y4EoDaar,B-4y4EoDaar_cup_0.99.jpg,cup,0.990417719,972,972,115,430,300,300
B-4y4EoDaar,B-4y4EoDaar_cup_0.87.jpg,cup,0.867464483,972,972,496,432,300,300
B-4yDR3DaEf,B-4yDR3DaEf_vase_0.99.jpg,vase,0.992643237,1350,1080,376,651,300,300
B-4yJjYJLsr,B-4yJjYJLsr_cup_0.97.jpg,cup,0.967720926,886,720,133,153,300,300
B-4YK0pDtiv,B-4YK0pDtiv_bowl_0.86.jpg,bowl,0.855647326,1080,1080,180,137,300,300
